1.000000,-0.589489,-1.586869,-0.773909,0.791294,0.373696,-0.267308,-0.495404,-0.748456,-1.238616,-0.572970,0.142425,-0.406443,0.624378,-0.018716,-0.246421,-0.191987,-0.273096,-0.563717,-0.435658,-0.743898,-0.405074,0.020292,-0.516874,0.138228,-0.307167,0.347526,-0.197109,0.000000
1.000000,-1.055413,-0.612270,-0.118506,0.394244,-1.000519,-0.591606,-0.446392,-0.159474,-0.445709,-0.359466,0.196103,-0.685015,0.104668,-0.609117,-0.346976,-0.252666,-0.207204,-0.322670,-0.042593,-0.388663,-0.352134,0.063413,-0.529378,0.052275,-0.520317,0.070059,-0.425905,0.000000
1.000000,-1.311648,0.602429,0.424807,-1.203067,-0.199286,-0.984722,1.072545,-1.076412,-0.065130,0.008938,-1.021628,0.529239,-0.524185,-0.396331,-0.588345,0.691315,-1.117916,0.419976,-0.399037,-0.288854,-0.178691,-0.618010,0.337669,-0.635190,-0.033193,-0.125519,-0.376161,0.000000
1.000000,0.470455,1.746542,-0.666541,1.514494,3.106643,-0.131946,0.440814,2.168128,3.516607,-0.555287,0.322505,0.694776,3.271072,4.369248,-0.233770,-0.061022,0.342905,1.507581,3.991445,4.707029,-0.403065,0.048871,-0.318182,0.863832,2.142947,4.903934,5.162458,0.000000
1.000000,-1.451433,-0.767641,0.775911,0.750605,-0.901769,-1.284534,-0.930664,-0.306993,-0.468593,0.339308,0.702565,-0.445619,0.151089,-0.602754,-0.841944,-0.739241,-0.419729,-0.387832,-0.055110,-0.390033,0.034077,0.485053,-0.294792,0.122535,-0.500560,0.073149,-0.425597,0.000000
1.000000,0.225846,0.687176,-0.888418,0.516108,-0.039279,-0.201917,-0.117433,0.219616,0.043154,-0.584361,0.080314,-0.624095,0.318982,-0.309800,-0.242346,-0.158379,-0.148973,-0.239332,0.099827,-0.236135,-0.405876,0.013299,-0.547807,0.065076,-0.467999,0.153561,-0.343095,1.000000
1.000000,-1.090354,1.577028,-0.052060,-2.055475,2.460648,-0.634525,1.519662,-3.339171,2.634222,-0.323723,-1.124941,2.707765,-4.063538,2.946050,-0.367693,0.600669,-2.263413,3.705511,-4.895016,2.956953,-0.339021,-0.447427,1.055956,-2.997070,4.884295,-5.279299,2.946995,0.000000
1.000000,-0.531254,0.334061,-0.825661,-0.217621,-0.616390,-0.251667,-0.113971,-0.279827,-0.299418,-0.579073,0.021280,-0.661830,0.014338,-0.552977,-0.244762,-0.154878,-0.194597,-0.280220,-0.074650,-0.369322,-0.405568,0.009726,-0.547395,0.034848,-0.505887,0.056661,-0.419029,1.000000
1.000000,0.540337,0.983793,-0.581433,1.113179,0.627684,-0.096706,0.306362,0.928547,0.583167,-0.536457,0.294441,-0.010990,1.013999,0.208809,-0.226760,-0.060720,0.120880,0.276628,0.701964,0.145255,-0.400212,0.053411,-0.403502,0.342782,0.028152,0.637109,-0.053115,1.000000
1.000000,0.155964,-1.346750,-0.930087,-0.189650,-0.131602,-0.210392,-0.295400,0.129444,-0.856229,-0.586593,0.042268,-0.674861,-0.058958,-0.361517,-0.242757,-0.166290,-0.162462,-0.354232,0.051352,-0.508855,-0.405959,0.011758,-0.551992,0.037374,-0.493897,0.017447,-0.363532,1.000000
1.000000,-1.381551,0.291687,0.595557,-0.826769,-0.669801,-1.126413,0.754910,-0.572661,-0.323543,0.160554,-0.806300,-0.093588,-0.106510,-0.565841,-0.701278,0.559978,-0.683505,-0.060993,-0.119738,-0.374550,-0.086817,-0.552315,-0.044648,-0.202461,-0.408295,0.040862,-0.421216,1.000000
1.000000,-0.531254,-0.019036,-0.825661,-0.047308,-0.957738,-0.251667,-0.172884,-0.145307,-0.422325,-0.579073,0.038339,-0.723404,0.085744,-0.607046,-0.244762,-0.159627,-0.178588,-0.309844,-0.042973,-0.387995,-0.405568,0.010951,-0.552690,0.044475,-0.521032,0.069477,-0.425833,1.000000
1.000000,1.553714,0.178690,1.737604,1.130846,-0.795633,1.820733,1.163380,0.314582,-0.373892,1.615267,1.650214,0.015112,0.243256,-0.589688,1.523970,1.594007,0.606101,-0.070311,0.006617,-0.383183,1.205626,1.807109,0.466547,0.358822,-0.431645,0.084336,-0.424441,0.000000
1.000000,-0.391469,-0.880638,-0.922527,0.283800,-0.801283,-0.228567,-0.267910,-0.172588,-0.500757,-0.586264,0.062085,-0.721420,0.119255,-0.590546,-0.243185,-0.165535,-0.177281,-0.320408,-0.048800,-0.393579,-0.405949,0.012354,-0.553525,0.047183,-0.519471,0.072155,-0.424533,1.000000
1.000000,-1.102001,-0.937136,-0.029374,0.777445,-0.741988,-0.649531,-0.769600,-0.402406,-0.523069,-0.310926,0.423712,-0.420049,0.211090,-0.580630,-0.375288,-0.406376,-0.371254,-0.427191,-0.082011,-0.396940,-0.334100,0.159400,-0.400235,0.132668,-0.475813,0.083461,-0.423359,0.000000
1.000000,0.260808,1.449906,-0.863949,0.882956,2.011855,-0.196096,0.006262,0.967475,2.066426,-0.582574,0.114645,-0.309299,1.380968,2.097987,-0.241964,-0.149338,-0.074090,0.157721,1.361025,1.991433,-0.405787,0.015483,-0.525243,0.181106,0.070430,1.513269,1.815577,0.000000
1.000000,-0.123579,1.577028,-1.000235,0.085782,2.460648,-0.218786,-0.228438,-0.145878,2.634222,-0.588046,0.054510,-0.741923,0.040655,2.946050,-0.242944,-0.164128,-0.173624,-0.313016,-0.104578,2.956953,-0.405986,0.012112,-0.554333,0.045722,-0.521007,-0.000127,2.946995,0.000000
1.000000,-1.521316,0.969669,0.965918,-2.027257,0.592151,-1.460029,2.256113,-2.292534,0.551147,0.548312,-2.359201,2.618604,-1.833364,0.174756,-1.015204,2.089572,-3.105038,2.370036,-1.583916,0.117662,0.190938,-1.937811,2.698213,-2.879888,1.952429,-1.095569,-0.076121,0.000000
1.000000,-0.379822,-1.219628,-0.928855,0.381385,-0.354981,-0.227400,-0.287884,-0.282264,-0.715400,-0.586542,0.065471,-0.690173,0.198043,-0.466456,-0.243139,-0.166080,-0.182327,-0.341044,-0.094999,-0.449182,-0.405958,0.012434,-0.552491,0.051414,-0.505440,0.096478,-0.398499,0.000000
1.000000,0.598593,-1.473872,-0.503108,-0.797252,0.122329,-0.060918,-0.760591,0.684922,-1.038153,-0.515364,-0.205297,-0.133662,-0.492828,-0.207522,-0.218103,-0.286124,0.093425,-0.725140,0.356960,-0.608298,-0.396331,-0.040969,-0.405326,-0.179829,-0.200890,-0.184631,-0.297384,0.000000
1.000000,-1.078707,0.870796,-0.074476,-1.245533,0.353988,-0.619872,0.853943,-1.389613,0.345537,-0.336072,-0.667170,0.612559,-0.953281,-0.034826,-0.360451,0.298270,-0.984613,0.687445,-0.817148,-0.045197,-0.343659,-0.262423,0.063147,-0.703192,0.332152,-0.472580,-0.206392,1.000000
1.000000,-1.567904,0.687176,1.097952,-1.625804,-0.039279,-1.587125,1.856961,-1.502522,0.043154,0.706044,-2.038392,1.476509,-0.874328,-0.309800,-1.151445,1.854572,-2.172874,1.079919,-0.651099,-0.236135,0.319439,-1.792175,1.737199,-1.523674,0.488703,-0.292592,-0.343095,0.000000
1.000000,0.190905,-1.473872,-0.910459,-0.273439,0.122329,-0.206643,-0.324927,0.231761,-1.038153,-0.585669,0.034530,-0.632398,-0.154960,-0.207522,-0.242598,-0.168119,-0.153080,-0.388114,0.128190,-0.608298,-0.405929,0.011374,-0.549459,0.028380,-0.463869,-0.038382,-0.297384,0.000000
1.000000,-0.694313,-0.471029,-0.663864,0.192635,-1.050684,-0.306671,-0.266409,-0.110664,-0.439026,-0.554760,0.069651,-0.738000,0.095602,-0.610211,-0.252302,-0.169976,-0.175248,-0.314022,-0.041130,-0.388522,-0.402994,0.014205,-0.553586,0.045873,-0.521906,0.069840,-0.425924,0.000000
1.000000,-1.334942,0.800173,0.480634,-1.506301,0.195187,-1.030164,1.403162,-1.547867,0.217588,0.056624,-1.321221,1.182166,-1.014385,-0.156521,-0.623170,0.950680,-1.630447,1.026273,-0.815017,-0.133417,-0.150920,-0.824987,0.848511,-1.222009,0.555281,-0.439895,-0.272210,1.000000
1.000000,0.097728,1.153289,-0.957437,0.474601,1.083491,-0.214777,-0.166916,0.316006,1.022781,-0.587504,0.063389,-0.647289,0.515951,0.709758,-0.242889,-0.162903,-0.161344,-0.227121,0.342374,0.580724,-0.405980,0.012269,-0.552320,0.059680,-0.431029,0.399683,0.336815,0.000000
1.000000,-0.007101,0.997918,-0.989777,0.274898,0.663593,-0.218293,-0.215030,0.064257,0.615871,-0.588013,0.055491,-0.723576,0.246042,0.243957,-0.242942,-0.164061,-0.172406,-0.298260,0.082291,0.174040,-0.405986,0.012116,-0.554234,0.046966,-0.507389,0.165025,-0.028862,1.000000
1.000000,1.611949,-1.064258,1.932545,-1.289803,-0.586506,2.042381,-2.218402,0.666857,-0.591411,1.940180,-2.305915,0.702236,-0.269298,-0.545067,1.855464,-2.855825,1.365286,-0.932971,0.115390,-0.411085,1.574949,-2.832170,1.531035,-0.778752,-0.215432,0.006385,-0.417553,0.000000
1.000000,-0.438077,1.195663,-0.894521,-0.467596,1.205930,-0.234294,-0.072094,-0.799781,1.149523,-0.584752,0.019205,-0.494449,-0.623037,0.864595,-0.243463,-0.156478,-0.223823,-0.081810,-0.713695,0.724863,-0.405893,0.010576,-0.541408,-0.012930,-0.271622,-0.524986,0.474879,1.000000
1.000000,-0.542901,0.983793,-0.815847,-0.548884,0.627684,-0.254475,0.006970,-0.788561,0.583167,-0.578036,-0.015631,-0.420283,-0.514857,0.208809,-0.245028,-0.144064,-0.259717,-0.053667,-0.534252,0.145255,-0.405493,0.006794,-0.525067,-0.041115,-0.279625,-0.306659,-0.053115,1.000000
1.000000,-0.076988,-1.134881,-0.999270,0.083895,-0.486925,-0.218768,-0.229578,-0.085299,-0.641747,-0.588046,0.054493,-0.741842,0.085554,-0.515018,-0.242944,-0.164129,-0.173606,-0.314019,-0.036608,-0.424764,-0.405986,0.012112,-0.554333,0.045721,-0.521760,0.067839,-0.411142,1.000000
1.000000,-0.321586,1.562903,-0.956473,-0.349358,2.409273,-0.222929,-0.148350,-0.789754,2.567283,-0.587479,0.042842,-0.585037,-0.780437,2.843124,-0.243001,-0.162500,-0.194147,-0.131602,-1.055485,2.836364,-0.405980,0.011901,-0.550929,0.016059,-0.278780,-1.039872,2.801632,0.000000
1.000000,1.355693,0.503556,1.124885,1.556375,-0.368799,1.175983,1.511107,0.851470,-0.169340,0.739477,1.811537,0.782033,0.640079,-0.472009,0.694991,1.541442,1.208725,0.474873,0.241388,-0.330771,0.347733,1.546279,1.040238,0.939452,-0.050940,0.208064,-0.400072,1.000000
1.000000,-0.729274,-0.725267,-0.622332,0.377716,-0.933227,-0.323433,-0.362837,-0.179176,-0.460218,-0.546037,0.111630,-0.691601,0.113745,-0.605387,-0.255462,-0.187513,-0.193090,-0.325113,-0.045289,-0.389401,-0.401744,0.020984,-0.544861,0.051183,-0.518979,0.070727,-0.425753,1.000000
1.000000,0.470455,-1.841112,-0.666541,-0.877462,1.027537,-0.131946,-0.702868,1.035582,-1.842716,-0.555287,-0.135262,-0.021783,-1.032741,0.641856,-0.233770,-0.237141,0.085393,-0.960430,0.972906,-1.295846,-0.403065,-0.013918,-0.435915,-0.244775,0.148162,-0.790935,0.278725,0.000000
1.000000,0.784946,0.941420,-0.207506,1.444956,0.522219,0.099047,0.751860,1.227756,0.489129,-0.403274,0.659375,0.555573,1.242854,0.109847,-0.163206,0.194502,0.545296,0.700652,0.857612,0.065897,-0.366848,0.209149,-0.047805,0.747907,0.393323,0.734200,-0.118597,1.000000
1.000000,1.192634,-0.626394,0.678531,-0.293411,-0.993428,0.760537,-0.665748,-0.017744,-0.446985,0.240417,-0.337741,-0.620758,0.079476,-0.608846,0.277306,-0.502557,-0.075496,-0.333727,-0.038524,-0.388707,-0.034403,-0.258457,-0.453731,0.025558,-0.518129,0.069438,-0.425898,1.000000
1.000000,-1.637787,0.206939,1.304046,-0.868046,-0.766438,-1.793589,1.005101,-0.528948,-0.363082,0.972732,-1.242966,-0.035404,-0.063731,-0.584963,-1.391220,1.147367,-0.841251,-0.074488,-0.094911,-0.381609,0.554869,-1.216301,0.247601,-0.236578,-0.428487,0.052612,-0.423901,0.000000
1.000000,-0.647725,1.506404,-0.715454,-1.031619,2.207547,-0.287257,0.277381,-1.749779,2.309251,-0.564183,-0.132638,0.219726,-1.943376,2.453595,-0.249117,-0.097608,-0.493089,0.766206,-2.333325,2.388271,-0.404170,-0.009797,-0.419397,-0.402414,0.877519,-2.363861,2.271249,1.000000
1.000000,-0.927275,1.012043,-0.341530,-1.165105,0.699879,-0.459539,0.630537,-1.453103,0.649265,-0.460460,-0.428646,0.456992,-1.131920,0.280225,-0.293135,0.097011,-0.779196,0.674727,-1.054155,0.204052,-0.383529,-0.118675,-0.165390,-0.577999,0.418562,-0.719904,-0.003308,0.000000
1.000000,-1.579551,-0.513401,1.131631,0.383072,-1.039595,-1.620199,-0.553658,-0.136708,-0.440074,0.747918,0.383162,-0.689511,0.098569,-0.610093,-1.188339,-0.483660,-0.221755,-0.318807,-0.041430,-0.388532,0.354933,0.299987,-0.498720,0.051522,-0.521364,0.069868,-0.425923,0.000000
1.000000,-0.682666,0.560055,-0.677164,-0.485348,-0.274198,-0.301513,0.053313,-0.526711,-0.112578,-0.557339,-0.056569,-0.479079,-0.162359,-0.431804,-0.251405,-0.122077,-0.266773,-0.168461,-0.183290,-0.309065,-0.403335,-0.002640,-0.512428,-0.018466,-0.429467,-0.004332,-0.388010,1.000000
1.000000,1.565361,-1.360875,1.776056,-1.822136,-0.104897,1.863848,-2.898603,1.402575,-0.874317,1.677587,-3.027209,2.005537,-0.914610,-0.347059,1.586660,-3.583312,2.674363,-1.983383,0.573581,-0.517661,1.274484,-3.503187,3.200595,-2.117133,0.649475,-0.283472,-0.358014,0.000000
1.000000,-0.705960,1.153289,-0.650296,-0.914796,1.083491,-0.312039,0.275072,-1.301296,1.022781,-0.552022,-0.151988,0.033509,-1.106514,0.709758,-0.253274,-0.082770,-0.459207,0.391893,-1.135773,0.580724,-0.402617,-0.017590,-0.420626,-0.278837,0.218874,-0.871779,0.336815,1.000000
1.000000,0.994614,0.588304,0.207138,1.308723,-0.224634,0.378562,0.857517,0.765669,-0.081425,-0.159489,0.881388,0.303408,0.640147,-0.408694,-0.014710,0.440897,0.541233,0.280781,0.269350,-0.296001,-0.267738,0.422333,0.067230,0.553585,-0.131768,0.236762,-0.380412,1.000000
1.000000,-0.717627,-0.301534,-0.636436,0.077780,-1.061095,-0.317631,-0.210575,-0.105026,-0.438277,-0.549113,0.046922,-0.741543,0.094996,-0.610257,-0.254327,-0.161079,-0.173984,-0.313673,-0.041092,-0.388519,-0.402201,0.010977,-0.554160,0.045715,-0.521931,0.069837,-0.425924,1.000000
1.000000,0.936378,-1.502121,0.083255,-1.265185,0.182908,0.289037,-1.416939,1.119834,-1.084690,-0.242912,-0.802316,0.652013,-0.840095,-0.165330,-0.068821,-0.758041,0.729280,-1.279835,0.608064,-0.637446,-0.306072,-0.369360,0.189376,-0.736137,0.250949,-0.355626,-0.276665,0.000000
1.000000,1.157673,-0.047285,0.589671,0.560140,-0.974863,0.683826,0.236630,0.002024,-0.426047,0.155042,0.461014,-0.596729,0.116589,-0.608001,0.211176,0.177186,-0.059283,-0.286744,-0.037099,-0.388182,-0.090336,0.277668,-0.440252,0.072157,-0.516175,0.070535,-0.425871,1.000000
1.000000,-1.148589,0.545930,0.064047,-0.956950,-0.298414,-0.713166,0.685730,-0.847898,-0.127451,-0.255038,-0.599052,0.098396,-0.350740,-0.442584,-0.409453,0.284858,-0.713227,0.142758,-0.283552,-0.315018,-0.311291,-0.273706,-0.113820,-0.320384,-0.235828,-0.054672,-0.391393,1.000000
1.000000,-0.123579,0.418808,-1.000235,0.102805,-0.499384,-0.218786,-0.228618,-0.110334,-0.241485,-0.588046,0.054511,-0.742419,0.091562,-0.519088,-0.242944,-0.164128,-0.173620,-0.313659,-0.042718,-0.354201,-0.405986,0.012112,-0.554333,0.045729,-0.521908,0.069119,-0.412080,1.000000
1.000000,1.180967,-0.824139,0.648608,-0.582770,-0.854544,0.734473,-0.969319,0.149624,-0.482752,0.211150,-0.604271,-0.386505,0.015780,-0.597737,0.254434,-0.727426,0.110721,-0.414726,-0.018552,-0.391389,-0.053919,-0.434205,-0.265419,-0.055122,-0.488830,0.063787,-0.425220,1.000000
1.000000,-1.323295,-1.163130,0.452587,1.239857,-0.444452,-1.007225,-1.351594,-0.807242,-0.664625,0.032438,0.992104,0.186290,0.474146,-0.500474,-0.605423,-0.916665,-0.869961,-0.767224,-0.226566,-0.431809,-0.165139,0.571809,0.109825,0.470718,-0.266229,0.155514,-0.407630,0.000000
1.000000,-0.461372,0.899046,-0.878915,-0.389706,0.420149,-0.237846,-0.083411,-0.591130,0.401046,-0.583709,0.019424,-0.556428,-0.311566,0.020137,-0.243676,-0.155985,-0.213960,-0.173049,-0.349042,-0.003729,-0.405846,0.010361,-0.543208,0.007617,-0.399171,-0.150367,-0.174199,1.000000
1.000000,-0.298296,0.969669,-0.965642,-0.170537,0.592151,-0.221702,-0.184817,-0.394578,0.551147,-0.587691,0.048841,-0.683105,-0.161332,0.174756,-0.242976,-0.163424,-0.180508,-0.266267,-0.246206,0.117662,-0.405983,0.012031,-0.553317,0.038854,-0.478197,-0.085102,-0.076121,1.000000
1.000000,-0.298296,0.715426,-0.965642,-0.115846,0.017074,-0.221702,-0.193254,-0.293506,0.083427,-0.587691,0.049930,-0.703738,-0.040144,-0.275834,-0.242976,-0.163560,-0.178116,-0.288690,-0.128472,-0.214306,-0.405983,0.012047,-0.553670,0.042104,-0.503300,0.016511,-0.328660,1.000000
1.000000,-0.391469,0.701301,-0.922527,-0.225574,-0.011291,-0.228567,-0.150287,-0.380417,0.063021,-0.586264,0.039348,-0.657916,-0.099398,-0.293158,-0.243185,-0.161311,-0.188303,-0.259852,-0.165111,-0.225513,-0.405949,0.011627,-0.551091,0.034047,-0.482350,-0.004848,-0.336119,1.000000
1.000000,-0.414783,-1.064258,-0.909055,0.361925,-0.586506,-0.231213,-0.290702,-0.239517,-0.591411,-0.585594,0.067486,-0.697519,0.159345,-0.545067,-0.243303,-0.166739,-0.182078,-0.332989,-0.068705,-0.411085,-0.405927,0.012599,-0.552311,0.050260,-0.512386,0.081035,-0.417553,0.000000
1.000000,1.250870,0.884921,0.831911,2.048950,0.386880,0.897756,1.938494,1.747555,0.372975,0.398701,2.086698,2.001261,1.621388,-0.007815,0.404389,1.667538,2.136397,1.736820,1.101863,-0.024936,0.077022,1.541932,1.919859,2.203545,1.247554,0.877906,-0.190754,0.000000
1.000000,-1.346610,-0.485152,0.508999,0.300377,-1.047365,-1.053585,-0.418055,-0.122451,-0.439306,0.081554,0.215634,-0.717097,0.096699,-0.610183,-0.641637,-0.295935,-0.193041,-0.315717,-0.041221,-0.388524,-0.135983,0.112028,-0.535453,0.047653,-0.521748,0.069847,-0.425924,0.000000
1.000000,-1.218472,1.012043,0.212224,-1.621339,0.699879,-0.819910,1.352726,-1.934400,0.649265,-0.155872,-1.151858,1.465133,-1.569502,0.280225,-0.473588,0.720431,-1.685647,1.505467,-1.415452,0.204052,-0.265984,-0.588901,0.763138,-1.511621,1.209012,-1.001554,-0.003308,0.000000
1.000000,-0.554548,-0.386282,-0.805765,0.130698,-1.062679,-0.257440,-0.234775,-0.103973,-0.438353,-0.576913,0.056358,-0.742313,0.095056,-0.610259,-0.245324,-0.164670,-0.173675,-0.313707,-0.041090,-0.388519,-0.405408,0.012260,-0.554314,0.045730,-0.521932,0.069837,-0.425924,1.000000
1.000000,0.016195,-0.668768,-0.984467,0.068289,-0.969891,-0.217880,-0.233528,-0.092398,-0.451676,-0.587972,0.054094,-0.740971,0.092707,-0.607741,-0.242939,-0.164164,-0.173499,-0.313996,-0.040645,-0.388906,-0.405986,0.012109,-0.554321,0.045700,-0.521868,0.069757,-0.425861,1.000000
1.000000,-1.136942,1.393408,0.040290,-1.942516,1.822199,-0.696708,1.507457,-2.879030,1.838347,-0.269737,-1.172411,2.357853,-3.132902,1.774272,-0.400317,0.669286,-2.140784,2.954438,-3.450468,1.641320,-0.317491,-0.512473,1.033554,-2.546130,3.455976,-3.330066,1.425948,0.000000
1.000000,0.004548,1.421657,-0.987256,0.349011,1.916273,-0.218107,-0.206459,0.218496,1.950572,-0.587996,0.056282,-0.702087,0.475661,1.932268,-0.242941,-0.163993,-0.170737,-0.270400,0.367416,1.810808,-0.405986,0.012122,-0.554072,0.049588,-0.468372,0.483794,1.613018,0.000000
1.000000,1.134379,1.054417,0.531806,2.125516,0.811002,0.635006,1.831510,2.084124,0.753664,0.101942,1.821105,2.222717,2.145731,0.395981,0.170982,1.291928,2.109266,2.205545,1.704619,0.301856,-0.123558,1.124179,1.681613,2.469991,1.949505,1.472934,0.081719,0.000000
1.000000,-0.275000,1.788858,-0.973741,-0.289500,3.276376,-0.220744,-0.174200,-0.771586,3.760499,-0.587837,0.048344,-0.623084,-0.857735,4.782831,-0.242960,-0.163458,-0.185747,-0.159317,-1.275191,5.241438,-0.405985,0.012044,-0.552767,0.026133,-0.291485,-1.439376,5.872953,0.000000
1.000000,-0.997157,0.065712,-0.223923,-0.312385,-0.897309,-0.526797,0.082292,-0.241766,-0.406825,-0.410847,-0.135343,-0.609158,0.056453,-0.602334,-0.318618,-0.052732,-0.246707,-0.279951,-0.050878,-0.386900,-0.369229,-0.048454,-0.503374,0.022608,-0.512068,0.067494,-0.425570,1.000000
1.000000,1.495458,-1.431498,1.549302,-1.871506,0.034290,1.613996,-2.852491,1.549290,-0.972620,1.322629,-2.847682,2.147458,-1.090663,-0.265094,1.235666,-3.249835,2.696537,-2.192748,0.731382,-0.569754,0.895461,-3.028030,3.072012,-2.286828,0.888808,-0.405312,-0.323937,0.000000
1.000000,-1.614492,-0.852388,1.234276,0.974196,-0.828668,-1.722613,-1.292624,-0.434758,-0.491245,0.879652,1.156208,-0.200371,0.204969,-0.594446,-1.306269,-1.260738,-0.677686,-0.476785,-0.074221,-0.392361,0.470210,1.023584,0.041897,0.235252,-0.465287,0.079265,-0.424924,0.000000
1.000000,0.831534,-1.389124,-0.122880,-1.004940,-0.050353,0.151265,-1.096236,0.791343,-0.912044,-0.361728,-0.508419,0.175436,-0.521690,-0.316262,-0.140196,-0.515258,0.361208,-0.887082,0.344907,-0.536818,-0.352931,-0.190838,-0.157908,-0.371832,-0.108379,-0.158255,-0.345753,1.000000
1.000000,0.493749,0.842547,-0.639244,0.943751,0.289336,-0.121081,0.183818,0.663003,0.292531,-0.549712,0.226258,-0.238075,0.705495,-0.086114,-0.231779,-0.095403,0.014928,0.050387,0.400388,-0.083011,-0.402288,0.037595,-0.464676,0.215829,-0.218491,0.371285,-0.235078,0.000000
1.000000,-0.915628,-0.287409,-0.360193,0.052869,-1.059511,-0.449383,-0.188156,-0.106701,-0.438213,-0.467585,0.032020,-0.739760,0.094908,-0.610254,-0.289655,-0.152145,-0.174990,-0.313593,-0.041096,-0.388519,-0.385384,0.006196,-0.553466,0.045660,-0.521927,0.069837,-0.425924,1.000000
